Category,Model,seed,wape,r2
Jumbo Bags & Shoppers,XGBoost,7,37.52356308790043,0.06365877668170239
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,8,43.574089791967054,-0.03237640049741586
Jumbo Bags & Shoppers,Linear Regression,8,30.217493462313765,0.56459940706223
Jumbo Bags & Shoppers,Random Forest,8,29.295576871290912,0.582058163818681
Jumbo Bags & Shoppers,XGBoost,8,28.9830491023722,0.5981713769903297
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,9,47.02947577242513,-0.3399283285270982
Jumbo Bags & Shoppers,Linear Regression,9,32.0094576297542,0.3951351479695172
Jumbo Bags & Shoppers,Random Forest,9,26.091275334211733,0.5913730184397263
Jumbo Bags & Shoppers,XGBoost,9,31.36992210487466,0.4032771483199269
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,10,40.97839560155436,-0.15656879126132206
Jumbo Bags & Shoppers,Linear Regression,10,38.07326423539313,0.07096392134669538
Jumbo Bags & Shoppers,Random Forest,10,28.565661097634237,0.46095706639698053
Jumbo Bags & Shoppers,XGBoost,10,29.897506776178272,0.39155456167754044
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,11,45.56121282791107,-0.09217455419423959
Jumbo Bags & Shoppers,Linear Regression,11,26.89178671971825,0.5728246529952328
Jumbo Bags & Shoppers,Random Forest,11,39.01270733056616,0.36501415046385144
Jumbo Bags & Shoppers,XGBoost,11,39.75985067505882,0.3287455684559435
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,12,42.82591177699516,-0.1314061128160784
Jumbo Bags & Shoppers,Linear Regression,12,28.476626772210274,0.5280569246078644
Jumbo Bags & Shoppers,Random Forest,12,32.46741255297559,0.46974981070576693
Jumbo Bags & Shoppers,XGBoost,12,32.70813582128947,0.4385238931754003
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,13,45.11671524698983,-0.31906701902934387
Jumbo Bags & Shoppers,Linear Regression,13,23.344248364657698,0.6583456690424423
Jumbo Bags & Shoppers,Random Forest,13,37.52639433692232,0.23599749091320166
Jumbo Bags & Shoppers,XGBoost,13,39.588641794328524,0.0500879786249101
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,14,36.63996963914259,-0.04639326106347896
Jumbo Bags & Shoppers,Linear Regression,14,30.20688433014233,0.3093774951489371
Jumbo Bags & Shoppers,Random Forest,14,38.70642339790983,-0.14976137423733138
Jumbo Bags & Shoppers,XGBoost,14,38.159137119113105,-0.019424883152610706
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,15,38.82885911978623,-0.18070041324432018
Jumbo Bags & Shoppers,Linear Regression,15,23.279240845346962,0.62617236917876
Jumbo Bags & Shoppers,Random Forest,15,34.92040559910811,0.043970641023763135
Jumbo Bags & Shoppers,XGBoost,15,29.799538206165167,0.24329680990608338
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,16,43.970730425466684,-0.09344608336635263
Jumbo Bags & Shoppers,Linear Regression,16,23.41318271742989,0.6483045232851193
Jumbo Bags & Shoppers,Random Forest,16,32.05879013701583,0.403212369868015
Jumbo Bags & Shoppers,XGBoost,16,33.49025333201242,0.381581779654275
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,17,37.721070003448446,0.024995739936857886
Jumbo Bags & Shoppers,Linear Regression,17,34.19505003497272,0.3807692215070021
Jumbo Bags & Shoppers,Random Forest,17,28.742290260603966,0.5215945533143584
Jumbo Bags & Shoppers,XGBoost,17,29.5639968155484,0.46716234634128906
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,18,31.52182095169818,0.25816004178495056
Jumbo Bags & Shoppers,Linear Regression,18,27.056869979825283,0.5160668300137703
Jumbo Bags & Shoppers,Random Forest,18,33.52829823460884,0.26839376277894145
Jumbo Bags & Shoppers,XGBoost,18,32.667270130192,0.25945139242097726
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,19,43.970730425466684,-0.09344608336635263
Jumbo Bags & Shoppers,Linear Regression,19,27.439187099020756,0.5740144181253329
Jumbo Bags & Shoppers,Random Forest,19,30.434478669393283,0.5567969479528322
Jumbo Bags & Shoppers,XGBoost,19,32.37504662266973,0.4905859956034747
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,20,32.30014975397561,0.20581697920951736
Jumbo Bags & Shoppers,Linear Regression,20,21.67119296806241,0.6038132865479557
Jumbo Bags & Shoppers,Random Forest,20,28.597607501961058,0.3901237455766874
Jumbo Bags & Shoppers,XGBoost,20,32.99402907904091,0.2579356541694433
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,21,38.45297562580731,-0.024505891139653402
Jumbo Bags & Shoppers,Linear Regression,21,29.510066675060635,0.4436223849864094
Jumbo Bags & Shoppers,Random Forest,21,29.239858088500405,0.468187528921053
Jumbo Bags & Shoppers,XGBoost,21,32.986963149917216,0.4139953766285177
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,22,33.96122481211407,0.1813934497794002
Jumbo Bags & Shoppers,Linear Regression,22,35.18177825740577,0.18892121017065666
Jumbo Bags & Shoppers,Random Forest,22,37.97812587875916,0.1423913864985984
