Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,14,42.39996707350839,-1.165791918082744
Cake Cases & Baking Accessories,Linear Regression,14,30.201622010702167,0.22046793115652374
Cake Cases & Baking Accessories,Random Forest,14,22.19908179988176,0.5324817128231656
Cake Cases & Baking Accessories,XGBoost,14,32.34311936443686,0.0520978390716893
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,15,51.65993578256227,-0.9807884531942166
Cake Cases & Baking Accessories,Linear Regression,15,36.59937619847199,-0.01064022741908155
Cake Cases & Baking Accessories,Random Forest,15,30.584022125087284,0.26764744129202156
Cake Cases & Baking Accessories,XGBoost,15,32.141655654600804,0.1416763399984775
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,16,48.18071059303895,-0.6243703274268901
Cake Cases & Baking Accessories,Linear Regression,16,32.621928052838044,0.16620444626452402
Cake Cases & Baking Accessories,Random Forest,16,33.112425499687184,0.2967268842304638
Cake Cases & Baking Accessories,XGBoost,16,31.881260640604935,0.1539343902380066
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,17,42.819190971486606,-0.5850813112724658
Cake Cases & Baking Accessories,Linear Regression,17,30.68756892130192,0.24238839462539463
Cake Cases & Baking Accessories,Random Forest,17,29.731248045357788,0.20669516009492273
Cake Cases & Baking Accessories,XGBoost,17,35.02252260462275,-0.11306566123975936
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,18,45.16756367147525,-0.34734703844449655
Cake Cases & Baking Accessories,Linear Regression,18,37.930006935693214,0.02410753499540219
Cake Cases & Baking Accessories,Random Forest,18,30.45177083368749,0.22227783338502227
Cake Cases & Baking Accessories,XGBoost,18,32.39735693201831,0.18727935719217537
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,19,48.18071059303895,-0.6243703274268901
Cake Cases & Baking Accessories,Linear Regression,19,32.99627048614864,0.17390028889777287
Cake Cases & Baking Accessories,Random Forest,19,33.56789818564984,0.26676452983601673
Cake Cases & Baking Accessories,XGBoost,19,30.658633548563607,0.25990382286645974
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,20,46.295281825516184,-0.6220951770126129
Cake Cases & Baking Accessories,Linear Regression,20,31.19681420921992,0.1022007309440861
Cake Cases & Baking Accessories,Random Forest,20,30.839045541622262,0.1920496415023969
Cake Cases & Baking Accessories,XGBoost,20,35.75288367318047,-0.2031461336965048
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,21,43.989436307437614,-0.9758613675610399
Cake Cases & Baking Accessories,Linear Regression,21,25.722207510839944,0.2660288486379656
Cake Cases & Baking Accessories,Random Forest,21,32.476026396092486,-0.044072454547512185
Cake Cases & Baking Accessories,XGBoost,21,36.55178562043628,-0.2925789005588826
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,22,38.36638159792841,-0.41526126362729165
Cake Cases & Baking Accessories,Linear Regression,22,45.51093127287433,-0.8099140375273222
Cake Cases & Baking Accessories,Random Forest,22,30.143545348013006,0.14091004604560187
Cake Cases & Baking Accessories,XGBoost,22,32.80741780597509,0.012446170180248739
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,23,41.8387075575785,-0.3644127470867917
Cake Cases & Baking Accessories,Linear Regression,23,36.07327312770017,0.1523644558660867
Cake Cases & Baking Accessories,Random Forest,23,31.7218281239732,0.2893463652293694
Cake Cases & Baking Accessories,XGBoost,23,32.05189210010329,0.27997198869877526
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,24,57.387304825964414,-1.2063172864261236
Cake Cases & Baking Accessories,Linear Regression,24,38.34526191510464,0.04899564614923868
Cake Cases & Baking Accessories,Random Forest,24,35.18138605986202,0.14995663254625968
Cake Cases & Baking Accessories,XGBoost,24,37.99637154001068,0.04895184210002079
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,25,50.41298015780765,-0.3980885137043786
Cake Cases & Baking Accessories,Linear Regression,25,32.268383053749346,0.36333930987160645
Cake Cases & Baking Accessories,Random Forest,25,39.166713389035515,0.3104945890583042
Cake Cases & Baking Accessories,XGBoost,25,39.605190986496524,0.30265385531027
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,26,44.7813650504221,-0.7068027221043487
Cake Cases & Baking Accessories,Linear Regression,26,34.60335553690103,0.015925712163872396
Cake Cases & Baking Accessories,Random Forest,26,35.068090711059455,-0.0371309915588518
Cake Cases & Baking Accessories,XGBoost,26,33.98492848645733,0.021852943257969715
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,27,48.42662530993614,-0.7458578613837761
Cake Cases & Baking Accessories,Linear Regression,27,33.86676733156422,0.16752907698449393
Cake Cases & Baking Accessories,Random Forest,27,33.392249123243694,0.2835424012207739
Cake Cases & Baking Accessories,XGBoost,27,33.73016073350358,0.16227443526017538
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,28,56.329382029214706,-1.4834610191973523
Cake Cases & Baking Accessories,Linear Regression,28,36.56496111992515,-0.010328098759861515
Cake Cases & Baking Accessories,Random Forest,28,37.20106819353154,0.0645801975687752
Cake Cases & Baking Accessories,XGBoost,28,37.24630083025704,0.01949834946416995
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,29,39.650208382623255,-0.24340530720590392
Cake Cases & Baking Accessories,Linear Regression,29,30.74871492809754,0.1559266155048038
Cake Cases & Baking Accessories,Random Forest,29,30.126307168726225,0.18079646551532835
Cake Cases & Baking Accessories,XGBoost,29,30.78897886116394,0.012058699543052054
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,0,42.67272205944875,0.06931647136778607
Jumbo Bags & Shoppers,Linear Regression,0,25.485734931405396,0.6844936592156388
Jumbo Bags & Shoppers,Random Forest,0,31.686134117282588,0.553242813105006
Jumbo Bags & Shoppers,XGBoost,0,32.1462842546948,0.5616148013693939
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,1,31.518519332920782,0.4192889056776238
Jumbo Bags & Shoppers,Linear Regression,1,34.00961910396909,0.40230484611371886
Jumbo Bags & Shoppers,Random Forest,1,38.14332810836111,0.12113916349115705
Jumbo Bags & Shoppers,XGBoost,1,39.792309317308685,0.10248615850342813
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,2,43.51973081043174,-0.012269506831810384
Jumbo Bags & Shoppers,Linear Regression,2,31.942597739173817,0.5642907973256911
Jumbo Bags & Shoppers,Random Forest,2,33.896757050624245,0.5241233669356657
Jumbo Bags & Shoppers,XGBoost,2,34.08793482899904,0.5012131406462426
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,3,37.94595747340709,-0.12152174793904558
Jumbo Bags & Shoppers,Linear Regression,3,27.305350643544863,0.4584879768890787
Jumbo Bags & Shoppers,Random Forest,3,27.539882928694603,0.5127958084073929
Jumbo Bags & Shoppers,XGBoost,3,27.013519712493473,0.48698821671495385
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,4,32.50928036027836,0.5075417921645887
Jumbo Bags & Shoppers,Linear Regression,4,43.002737039926465,0.18578054887362583
Jumbo Bags & Shoppers,Random Forest,4,37.600384120310146,0.2971843520240631
Jumbo Bags & Shoppers,XGBoost,4,34.8985832966596,0.3587304051184039
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,5,33.07389881733718,0.3116726313942976
Jumbo Bags & Shoppers,Linear Regression,5,30.97606094377979,0.5654757788595342
Jumbo Bags & Shoppers,Random Forest,5,32.90346602805863,0.5534036568561569
Jumbo Bags & Shoppers,XGBoost,5,31.94145504592163,0.5887387685210584
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,6,41.23946524277261,0.1027380424527009
Jumbo Bags & Shoppers,Linear Regression,6,33.34118863310538,0.5221094243162685
Jumbo Bags & Shoppers,Random Forest,6,44.73931415326785,0.30199517677333376
Jumbo Bags & Shoppers,XGBoost,6,43.640566230359404,0.29575412652027233
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,7,37.969679159806816,-0.1469037742940731
Jumbo Bags & Shoppers,Linear Regression,7,27.625702368980527,0.4134636409398087
Jumbo Bags & Shoppers,Random Forest,7,29.07451530826431,0.34422815930000494
Jumbo Bags & Shoppers,XGBoost,7,33.84279234046914,0.2401561876042222
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,8,39.65620012053858,0.15915038506811696
Jumbo Bags & Shoppers,Linear Regression,8,23.419503133190968,0.6681699296941588
Jumbo Bags & Shoppers,Random Forest,8,27.711442555417943,0.6211548827266109
Jumbo Bags & Shoppers,XGBoost,8,29.409677075373665,0.6117417980636809
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,9,35.11862489807728,0.3443858668853209
Jumbo Bags & Shoppers,Linear Regression,9,32.42811504185375,0.4462571265422254
Jumbo Bags & Shoppers,Random Forest,9,32.17581998474447,0.4382335934473731
Jumbo Bags & Shoppers,XGBoost,9,40.931808057088844,0.22759431859714319
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,10,33.99378452101456,0.4786058854664673
Jumbo Bags & Shoppers,Linear Regression,10,32.94365712795848,0.34803769511867877
Jumbo Bags & Shoppers,Random Forest,10,29.2407242797237,0.383254908871172
Jumbo Bags & Shoppers,XGBoost,10,31.861425622878485,0.3593544753324126
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,11,44.163166288550954,-0.041409167069514696
Jumbo Bags & Shoppers,Linear Regression,11,31.20173108455862,0.526183142145563
Jumbo Bags & Shoppers,Random Forest,11,36.065752022410976,0.3974667555109225
Jumbo Bags & Shoppers,XGBoost,11,36.029108729571824,0.40980638901996913
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,12,38.09449617619662,0.27030254234573337
Jumbo Bags & Shoppers,Linear Regression,12,29.65503330666026,0.5350646030995052
Jumbo Bags & Shoppers,Random Forest,12,37.507173567855524,0.24276524386684062
Jumbo Bags & Shoppers,XGBoost,12,39.22891418064716,0.14790935645531156
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,13,37.94595747340709,-0.12152174793904558
Jumbo Bags & Shoppers,Linear Regression,13,28.776185359640387,0.4261585436639487
Jumbo Bags & Shoppers,Random Forest,13,29.777198671917226,0.3382952063752912
Jumbo Bags & Shoppers,XGBoost,13,33.44736463817029,0.2052735167380958
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,14,34.38109698234959,0.09414422050894544
Jumbo Bags & Shoppers,Linear Regression,14,42.91848034869192,-0.17519875080492997
Jumbo Bags & Shoppers,Random Forest,14,38.94380337825014,0.05268548456961952
Jumbo Bags & Shoppers,XGBoost,14,45.160630816005174,-0.11940522370870266
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,15,36.85041970138725,-0.022762565574405924
Jumbo Bags & Shoppers,Linear Regression,15,20.9764370373304,0.6871532632901135
Jumbo Bags & Shoppers,Random Forest,15,27.416204188383443,0.4784053228455122
Jumbo Bags & Shoppers,XGBoost,15,28.32759561319297,0.4466228851213203
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,16,40.334341916132296,0.11893281984023807
Jumbo Bags & Shoppers,Linear Regression,16,24.762066615135875,0.6449417329170332
Jumbo Bags & Shoppers,Random Forest,16,32.39283042025742,0.3934290013158446
Jumbo Bags & Shoppers,XGBoost,16,31.485696518353652,0.36263048969807243
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,17,30.857860811351234,0.44476589120642107
Jumbo Bags & Shoppers,Linear Regression,17,33.0349204815892,0.4346711539846626
Jumbo Bags & Shoppers,Random Forest,17,38.589423086006505,0.33100089095905794
Jumbo Bags & Shoppers,XGBoost,17,41.540657075337364,0.1559201092967215
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,18,29.725503093853888,0.5743037217313747
Jumbo Bags & Shoppers,Linear Regression,18,27.999702651517712,0.523883346646735
Jumbo Bags & Shoppers,Random Forest,18,35.37285695399686,0.24784147445315996
Jumbo Bags & Shoppers,XGBoost,18,36.18248003527642,0.27264674281650314
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,19,40.334341916132296,0.11893281984023807
Jumbo Bags & Shoppers,Linear Regression,19,25.876830663283528,0.6204916001056839
Jumbo Bags & Shoppers,Random Forest,19,28.39035436042505,0.596907112372551
Jumbo Bags & Shoppers,XGBoost,19,31.849060385083504,0.5097720519919623
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,20,30.40478602788633,0.5495438471807339
Jumbo Bags & Shoppers,Linear Regression,20,24.120118170017296,0.6246262690590927
Jumbo Bags & Shoppers,Random Forest,20,28.449191875331692,0.48371293284018446
Jumbo Bags & Shoppers,XGBoost,20,30.440373133221964,0.4599549027846064
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,21,31.518519332920782,0.4192889056776238
Jumbo Bags & Shoppers,Linear Regression,21,30.363245612364647,0.5021493591176891
Jumbo Bags & Shoppers,Random Forest,21,31.899974241619883,0.500263438915711
Jumbo Bags & Shoppers,XGBoost,21,32.86103692904057,0.4624585496664201
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,22,34.85211693271423,0.4526863513226629
Jumbo Bags & Shoppers,Linear Regression,22,36.54496297154356,0.3783943413397379
Jumbo Bags & Shoppers,Random Forest,22,36.87891859219166,0.35311985856767614
Jumbo Bags & Shoppers,XGBoost,22,35.714823720769395,0.19520424374180723
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,23,37.508572269669386,0.21708820466568102
