Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,XGBoost,17,35.02252260462275,-0.11306566123975936
Cake Cases & Baking Accessories,TabFM,17,31.08434095270733,0.1888493932298041
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,18,45.16756367147525,-0.34734703844449655
Cake Cases & Baking Accessories,Linear Regression,18,37.93000693569323,0.024107534995402302
Cake Cases & Baking Accessories,Random Forest,18,30.45177083368749,0.22227783338502227
Cake Cases & Baking Accessories,XGBoost,18,32.39735693201831,0.18727935719217537
Cake Cases & Baking Accessories,TabFM,18,33.28282158674229,0.11085293168694665
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,19,48.18071059303895,-0.6243703274268901
Cake Cases & Baking Accessories,Linear Regression,19,32.99627048614865,0.17390028889777287
Cake Cases & Baking Accessories,Random Forest,19,33.56789818564984,0.26676452983601673
Cake Cases & Baking Accessories,XGBoost,19,30.658633548563607,0.25990382286645974
Cake Cases & Baking Accessories,TabFM,19,38.239957161355434,0.06190108603918709
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,20,46.295281825516184,-0.6220951770126129
Cake Cases & Baking Accessories,Linear Regression,20,31.19681420921992,0.1022007309440861
Cake Cases & Baking Accessories,Random Forest,20,30.839045541622262,0.1920496415023969
Cake Cases & Baking Accessories,XGBoost,20,35.75288367318047,-0.2031461336965048
Cake Cases & Baking Accessories,TabFM,20,31.458091265330495,0.051104411214716206
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,21,43.989436307437614,-0.9758613675610399
Cake Cases & Baking Accessories,Linear Regression,21,25.72220751083993,0.2660288486379656
Cake Cases & Baking Accessories,Random Forest,21,32.476026396092486,-0.044072454547512185
Cake Cases & Baking Accessories,XGBoost,21,36.55178562043628,-0.2925789005588826
Cake Cases & Baking Accessories,TabFM,21,29.935396252153552,0.06938392765268131
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,22,38.36638159792841,-0.41526126362729165
Cake Cases & Baking Accessories,Linear Regression,22,45.51093127287434,-0.8099140375273217
Cake Cases & Baking Accessories,Random Forest,22,30.143545348013006,0.14091004604560187
Cake Cases & Baking Accessories,XGBoost,22,32.80741780597509,0.012446170180248739
Cake Cases & Baking Accessories,TabFM,22,27.539373642313386,0.3271257716414958
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,23,41.8387075575785,-0.3644127470867917
Cake Cases & Baking Accessories,Linear Regression,23,36.073273127700155,0.15236445586608693
Cake Cases & Baking Accessories,Random Forest,23,31.7218281239732,0.2893463652293694
Cake Cases & Baking Accessories,XGBoost,23,32.05189210010329,0.27997198869877526
Cake Cases & Baking Accessories,TabFM,23,35.787117170557835,0.17259119481461294
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,24,57.387304825964414,-1.2063172864261236
