Category,Model,seed,wape,r2
Tealight Holders & Sets,Linear Regression,25,19.946668487541075,0.5860966629340864
Tealight Holders & Sets,Random Forest,25,18.84542147898039,0.5957828335288005
Tealight Holders & Sets,XGBoost,25,17.51876156566695,0.6142172370331056
Tealight Holders & Sets,7-Day Rolling Sum Baseline,26,39.7491113893771,-2.73414316353207
Tealight Holders & Sets,Linear Regression,26,42.47485149645478,-1.5125587993529064
Tealight Holders & Sets,Random Forest,26,22.868581086772195,0.45704906622709096
Tealight Holders & Sets,XGBoost,26,20.178425756047254,0.5356669599665773
Tealight Holders & Sets,7-Day Rolling Sum Baseline,27,30.635217526533083,-0.07993136827930414
Tealight Holders & Sets,Linear Regression,27,48.199892398046565,-1.4150940339166964
Tealight Holders & Sets,Random Forest,27,45.155877327902445,-0.8857541432604266
Tealight Holders & Sets,XGBoost,27,41.30534897133714,-0.6637480602102426
Tealight Holders & Sets,7-Day Rolling Sum Baseline,28,17.09314545465852,-3.005622457157533
Tealight Holders & Sets,Linear Regression,28,36.57229437832256,-17.144314860297275
Tealight Holders & Sets,Random Forest,28,16.4481447395422,-2.8821259729455733
Tealight Holders & Sets,XGBoost,28,14.87729779697537,-2.2242820991826724
Tealight Holders & Sets,7-Day Rolling Sum Baseline,29,14.282667287146374,0.06271039734359163
Tealight Holders & Sets,Linear Regression,29,44.38157228154705,-7.734832705156448
Tealight Holders & Sets,Random Forest,29,26.278750508987265,-1.6592037030184956
Tealight Holders & Sets,XGBoost,29,21.38283159964597,-0.9291709699643085
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,0,36.97861102023205,-0.38335379871111885
Cake Cases & Baking Accessories,Linear Regression,0,38.55047692468858,-0.5531596273041253
Cake Cases & Baking Accessories,Random Forest,0,42.12307790785338,-0.5529463699477009
Cake Cases & Baking Accessories,XGBoost,0,43.31180460385669,-0.7288360464012473
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,1,65.17869219164542,-6.165135809617823
Cake Cases & Baking Accessories,Linear Regression,1,43.923837071516544,-3.1587783192680865
Cake Cases & Baking Accessories,Random Forest,1,28.095292098007597,-0.5320955513129431
Cake Cases & Baking Accessories,XGBoost,1,29.74357988771995,-0.6573554422288972
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,2,36.207389592391905,-0.9896676344477224
Cake Cases & Baking Accessories,Linear Regression,2,24.50120426523169,0.14499474667997825
Cake Cases & Baking Accessories,Random Forest,2,22.437718597165293,0.28125185463247115
Cake Cases & Baking Accessories,XGBoost,2,23.4228144350661,0.2609042649566843
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,3,36.36222284417079,-1.465053784271185
Cake Cases & Baking Accessories,Linear Regression,3,22.873117492187856,0.08475199779410691
Cake Cases & Baking Accessories,Random Forest,3,22.334907640638118,0.05093467331105639
Cake Cases & Baking Accessories,XGBoost,3,21.21703144952159,0.22675379934871231
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,4,33.54287586304943,-0.11296028105522371
Cake Cases & Baking Accessories,Linear Regression,4,35.45905073077475,-0.2031626929228112
Cake Cases & Baking Accessories,Random Forest,4,34.91398866368733,-0.23752285355022495
Cake Cases & Baking Accessories,XGBoost,4,36.653859971919985,-0.606272121252668
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,5,38.75018295052513,-0.03936878937684307
Cake Cases & Baking Accessories,Linear Regression,5,39.839890725068784,-0.18937920187532953
Cake Cases & Baking Accessories,Random Forest,5,31.34059583831716,0.05777438693619241
Cake Cases & Baking Accessories,XGBoost,5,40.33524064677269,-0.3562851325764447
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,6,45.96826416742383,-5.367822327932561
Cake Cases & Baking Accessories,Linear Regression,6,29.53124244621586,-1.7639884448073504
Cake Cases & Baking Accessories,Random Forest,6,32.40411732519439,-2.002669572399534
Cake Cases & Baking Accessories,XGBoost,6,37.001521089714466,-2.838276953818535
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,7,29.023616627445143,-0.7510034969939046
Cake Cases & Baking Accessories,Linear Regression,7,21.850142273294225,0.19878143959847994
